Time,Surge,Sway,Heave,Yaw,Depth,Yaw Angle,Desired Depth
1743408601,0.2932125,0.18020833333333333,0.9947956406906617,0.036041666666666666,30.802000045776367,,68
1743408601,0.269325,0.18020833333333333,0.9953049854135576,0.036041666666666666,30.822999954223633,,68
1743408601,0.2850749999999999,0.18020833333333333,0.9955630083714733,0.036041666666666666,30.822999954223633,,68
1743408601,0.2947875,0.18020833333333333,0.9962643265334287,0.036041666666666666,30.850000381469727,,68
1743408601,0.28245,0.18125,0.9962564780444977,0.03625,30.850000381469727,,68
1743408601,0.2928624999999999,0.18125,0.9960067886798857,0.03625,30.874000549316406,,68
1743408601,0.2666125,0.18020833333333333,0.9956526602055998,0.036041666666666666,30.874000549316406,,68
1743408601,0.282975,0.18125,0.9968415646343555,0.03625,30.905000686645508,,68
1743408601,0.31132499999999996,0.17916666666666667,0.9966329983067177,0.035833333333333335,30.905000686645508,,68
1743408601,0.2954875,0.17916666666666667,0.9969526437715711,0.035833333333333335,30.937000274658203,,68
1743408601,0.27028749999999996,0.19270833333333334,0.997426183900318,0.03854166666666667,30.937000274658203,,68
1743408602,0.29872499999999996,0.184375,0.9346374222472008,0.036875000000000005,30.937000274658203,,68
1743408602,0.28708750000000005,0.18125,0.9821731860738624,0.03625,30.937000274658203,,68
1743408602,0.30126250000000004,0.18125,0.99618097659577,0.03625,30.961999893188477,,68
1743408602,0.2874375,0.17916666666666667,0.9969125533938872,0.035833333333333335,30.961999893188477,,68
1743408602,0.32191249999999993,0.17916666666666667,0.997326472419025,0.035833333333333335,30.9950008392334,,68
1743408602,0.3293499999999999,0.17916666666666667,0.9974417933937019,0.035833333333333335,30.9950008392334,,68
1743408602,0.30834999999999996,0.17708333333333334,0.9967907986964566,0.03541666666666667,31.03700065612793,,68
1743408602,0.30651249999999997,0.17604166666666668,0.9976221561595225,0.035208333333333335,31.03700065612793,,68
1743408602,0.32655,0.17604166666666668,0.99719310369454,0.035208333333333335,31.06100082397461,,68
1743408602,0.33495,0.175,0.9965532440742236,0.034999999999999996,31.06100082397461,,68
1743408602,0.3516625,0.175,0.9968271202921634,0.034999999999999996,31.09000015258789,,68
1743408602,0.32199999999999995,0.17291666666666666,0.9969286788179584,0.034583333333333334,31.09000015258789,,68
1743408602,0.33503749999999993,0.175,0.9998395312752223,0.034999999999999996,31.121000289916992,,68
1743408602,0.31176249999999994,0.17604166666666668,0.9969579607188346,0.035208333333333335,31.121000289916992,,68
1743408602,0.31806249999999997,0.17708333333333334,0.9982610256034684,0.03541666666666667,31.150999069213867,,68
1743408602,0.3297875,0.178125,0.997648717804172,0.035625000000000004,31.150999069213867,,68
1743408602,0.32926249999999996,0.178125,0.9972821772835675,0.035625000000000004,31.180999755859375,,68
1743408602,0.313075,0.18020833333333333,0.9979722483961709,0.036041666666666666,31.180999755859375,,68
1743408602,0.325325,0.18125,0.9976208003327578,0.03625,31.201000213623047,,68
1743408602,0.3213874999999999,0.18229166666666666,0.9965358272767165,0.036458333333333336,31.201000213623047,,68
1743408603,0.333725,0.18333333333333332,0.9974067790926305,0.03666666666666667,31.235000610351562,,68
1743408603,0.34886249999999996,0.18333333333333332,0.9976688951301647,0.03666666666666667,31.235000610351562,,68
1743408603,0.36671249999999994,0.18333333333333332,0.9975562579956411,0.03666666666666667,31.270000457763672,,68
1743408603,0.34667499999999996,0.18125,0.9969035047427894,0.03625,31.270000457763672,,68
1743408603,0.3479875,0.18125,0.9975046493931712,0.03625,31.291000366210938,,68
1743408603,0.33136249999999995,0.18125,0.9968863736440322,0.03625,31.291000366210938,,68
1743408603,0.32418749999999996,0.17916666666666667,0.9974439062845799,0.035833333333333335,31.332000732421875,,68
1743408603,0.3506999999999999,0.17604166666666668,0.9974794890431347,0.035208333333333335,31.332000732421875,,68
1743408603,0.35735,0.17395833333333333,0.9976102116375419,0.034791666666666665,31.361000061035156,,68
1743408603,0.3451875,0.175,0.9979665232120052,0.034999999999999996,31.361000061035156,,68
1743408603,0.34081249999999996,0.178125,0.977751095102749,0.035625000000000004,31.382999420166016,,68
1743408603,0.32164999999999994,0.178125,0.9635911060223231,0.035625000000000004,31.382999420166016,,68
1743408603,0.3593624999999999,0.16354166666666667,0.9462438036707792,0.03270833333333333,31.417999267578125,,68
1743408603,0.32803750000000004,0.1625,0.9979089358048033,0.0325,31.417999267578125,,68
1743408603,0.2972375,0.1625,0.9978144604782558,0.0325,31.44300079345703,,68
1743408603,0.2599625,0.16041666666666668,0.9982856176699461,0.03208333333333334,31.44300079345703,,68
1743408603,0.294875,0.159375,0.997789894086995,0.031875,31.486000061035156,,68
1743408603,0.294,0.15625,0.998443654997498,0.03125,31.486000061035156,,68
1743408603,0.2723875,0.15729166666666666,0.9984329062005126,0.03145833333333333,31.516000747680664,,68
1743408603,0.3061625,0.15520833333333334,0.9981563231996864,0.03104166666666667,31.516000747680664,,68
1743408604,0.31246250000000003,0.15520833333333334,0.9982155402803352,0.03104166666666667,31.547000885009766,,68
1743408604,0.2968,0.15520833333333334,0.9984883321083327,0.03104166666666667,31.547000885009766,,68
1743408604,0.268975,0.153125,0.998936793023318,0.030625000000000003,31.576000213623047,,68
1743408604,0.286825,0.15208333333333332,0.9989026481979159,0.030416666666666665,31.576000213623047,,68
